Wall time,Step,Value
1746893776.273783,5990,10.0
1746893800.4103181,5997,9.0
1746893822.5346925,6003,15.0
1746893843.9435756,6009,4.0
1746893848.0950346,6010,9.0
1746893967.732624,6045,7.0
1746894000.6615093,6053,11.0
1746894085.2277548,6076,12.0
1746894095.198839,6078,10.0
1746894099.5766466,6079,14.0
1746894197.954865,6107,12.0
1746894212.3865044,6111,14.0
1746894219.8586423,6113,12.0
1746894288.23151,6133,11.0
1746894306.56394,6138,11.0
1746894312.7182264,6140,4.0
1746894320.221284,6142,9.0
1746894407.6790204,6168,17.0
1746894535.144889,6205,18.0
1746894556.2622707,6211,11.0
1746894591.517381,6221,6.0
1746894604.9642553,6225,17.0
1746894620.061099,6229,8.0
1746894643.810847,6236,10.0
1746894666.4610095,6243,9.0
1746894689.914437,6251,5.0
1746894790.7190292,6279,3.0
1746894796.5303404,6281,4.0
1746894825.0743504,6288,8.0
1746894857.337656,6296,18.0
1746894860.8051114,6297,8.0
1746894874.2971897,6300,15.0
1746894930.0716264,6314,5.0
1746894976.3999271,6328,7.0
1746894992.139178,6332,14.0
1746895001.2820382,6334,16.0
1746895052.3633518,6347,11.0
1746895090.427308,6358,8.0
1746895094.7959986,6359,10.0
1746895112.878423,6364,6.0
1746895121.2976413,6366,5.0
1746895129.0963497,6369,2.0
1746895268.0717847,6406,15.0
1746895331.238271,6424,10.0
1746895396.3304687,6443,14.0
1746895415.3636389,6449,7.0
1746895452.201495,6459,6.0
1746895507.4823153,6473,10.0
1746895579.152238,6491,10.0
1746895589.780297,6494,5.0
1746895592.326249,6495,6.0
1746895703.433731,6528,14.0
1746895714.721711,6531,7.0
1746895750.8589318,6540,6.0
1746895773.7433517,6546,11.0
1746895789.0822072,6551,6.0
1746895791.7167406,6552,5.0
1746895833.9421012,6564,7.0
1746895851.164664,6569,10.0
1746895917.1570833,6585,19.0
1746895933.153604,6590,20.0
1746895952.254808,6595,16.0
1746895964.0929525,6599,6.0
1746896033.8248649,6615,15.0
1746896084.1297867,6629,5.0
1746896153.3587372,6649,5.0
1746896201.6159027,6661,7.0
1746896251.2209806,6673,6.0
1746896380.5515873,6708,3.0
1746896403.9866712,6715,11.0
1746896420.2023025,6720,7.0
1746896426.903925,6722,8.0
1746896435.5758507,6724,9.0
1746896455.743179,6730,11.0
1746896468.6707706,6734,5.0
1746896530.9387038,6750,6.0
1746896563.6255007,6761,3.0
1746896571.1610787,6763,7.0
1746896616.2305853,6776,5.0
1746896644.8079598,6785,7.0
1746896705.5459054,6802,14.0
1746896770.9556959,6821,9.0
1746896811.3790572,6831,4.0
1746896830.9290006,6837,15.0
1746896848.0022182,6842,7.0
1746896852.7960038,6844,7.0
1746896872.0708363,6850,6.0
1746896902.5829065,6859,15.0
1746896966.4401734,6875,11.0
1746897093.3980005,6914,5.0
1746897100.1087177,6916,5.0
1746897110.0959983,6919,5.0
1746897141.642929,6930,3.0
1746897167.0767975,6937,10.0
1746897248.5057104,6959,7.0
1746897306.3736763,6975,9.0
1746897377.6746447,6991,6.0
1746897394.6984031,6996,8.0
1746897399.2139697,6998,4.0
1746897412.0882268,7001,7.0
1746897445.384247,7012,7.0
1746897463.1000795,7018,5.0
1746897500.3730943,7028,13.0
1746897503.0417395,7029,4.0
1746897551.7937424,7044,19.0
1746897582.3799946,7053,11.0
1746897584.0219398,7054,2.0
1746897709.1407452,7087,13.0
1746897788.2348561,7110,12.0
1746897811.1691594,7117,11.0
1746897819.446834,7120,6.0
1746897843.2729676,7126,6.0
1746897982.5026186,7164,12.0
1746898025.499924,7177,14.0
1746898029.3524158,7178,6.0
1746898037.9591172,7180,15.0
1746898057.6728892,7186,8.0
1746898073.7942371,7189,10.0
1746898139.2552464,7207,17.0
1746898196.7122974,7225,10.0
1746898281.535636,7249,6.0
1746898294.9153564,7253,16.0
1746898333.85367,7265,8.0
1746898363.4347475,7274,7.0
1746898425.1417065,7293,7.0
1746898455.3965464,7302,21.0
1746898476.444091,7308,14.0
1746898565.0990183,7334,8.0
1746898580.6430526,7338,11.0
1746898592.5225909,7340,15.0
1746898636.2732592,7353,6.0
1746898653.3961976,7358,11.0
1746898668.7685199,7363,2.0
1746898681.965266,7367,11.0
1746898713.544352,7377,5.0
1746898741.1888692,7385,6.0
1746898852.6902502,7417,7.0
1746898873.8653674,7424,5.0
1746898914.5233836,7435,7.0
1746898917.2739465,7436,4.0
1746898929.238385,7439,9.0
1746898937.5908678,7442,12.0
1746898993.003918,7460,6.0
1746899008.2264755,7464,11.0
1746899020.781218,7468,11.0
1746899026.6916575,7470,11.0
1746899071.5768785,7482,9.0
1746899162.9872012,7506,10.0
1746899197.667257,7518,11.0
1746899223.025076,7526,6.0
1746899248.4777236,7532,9.0
1746899285.9260755,7543,14.0
1746899310.5863698,7551,7.0
1746899318.2273893,7553,11.0
1746899335.6023943,7559,3.0
1746899355.5108721,7565,3.0
1746899393.8058722,7577,7.0
1746899446.4391623,7593,4.0
1746899473.423229,7600,12.0
1746899481.4007292,7602,12.0
1746899489.7299562,7604,8.0
1746899497.704145,7607,2.0
1746899596.4357553,7638,10.0
1746899599.380959,7639,6.0
1746899616.955255,7644,19.0
1746899665.5314968,7658,5.0
1746899672.0287523,7660,2.0
1746899674.2098448,7661,7.0
1746899770.2288244,7685,5.0
1746899908.1781032,7721,18.0
1746899929.3337138,7727,8.0
1746899932.7511547,7728,12.0
1746899939.9145198,7730,8.0
1746900040.0435226,7756,12.0
1746900043.9537413,7757,9.0
