Wall time,Step,Value
1747205947.504226,5997,7.0
1747205973.6200624,6003,5.0
1747205994.6433072,6009,5.0
1747205998.0299883,6010,4.0
1747206122.9346938,6045,3.0
1747206149.602518,6053,1.0
1747206211.7514398,6076,3.0
1747206218.745897,6078,5.0
1747206221.9725745,6079,3.0
1747206314.1277134,6107,2.0
1747206330.248315,6111,3.0
1747206335.5924873,6113,2.0
1747206403.786213,6133,1.0
1747206422.3166327,6138,4.0
1747206431.867389,6140,3.0
1747206440.2100434,6142,3.0
1747206517.3024776,6168,7.0
1747206617.1651838,6205,3.0
1747206635.3181572,6211,3.0
1747206670.212485,6221,4.0
1747206681.8621612,6225,1.0
1747206693.4463916,6229,3.0
1747206714.3466043,6236,3.0
1747206739.8144426,6243,4.0
1747206766.5541794,6251,7.0
1747206843.9157279,6279,1.0
1747206851.140351,6281,3.0
1747206873.1702695,6288,3.0
1747206898.6733053,6296,2.0
1747206902.6198256,6297,8.0
1747206914.5978363,6300,2.0
1747206960.2375107,6314,4.0
1747207007.9392576,6328,4.0
1747207021.207131,6332,3.0
1747207026.3146062,6334,1.0
1747207061.37079,6347,7.0
1747207099.9190493,6358,8.0
1747207102.3346899,6359,2.0
1747207115.3283322,6364,3.0
1747207120.1548028,6366,2.0
1747207128.3005314,6369,3.0
1747207241.1543128,6406,9.0
1747207297.5446246,6424,9.0
1747207359.9361672,6443,1.0
1747207382.8351355,6449,10.0
1747207418.6424372,6459,4.0
1747207465.0944967,6473,4.0
1747207528.2738853,6491,2.0
1747207542.888825,6494,5.0
1747207546.3238966,6495,3.0
1747207659.8669457,6528,3.0
1747207670.7843153,6531,4.0
1747207708.3341603,6540,3.0
1747207729.2940319,6546,2.0
1747207744.4038584,6551,4.0
1747207747.6340506,6552,4.0
1747207786.7574663,6564,3.0
1747207803.2116191,6569,2.0
1747207864.4355707,6585,3.0
1747207884.2981188,6590,2.0
1747207903.2497172,6595,4.0
1747207916.4680512,6599,4.0
1747207971.5823715,6615,2.0
1747208020.6767445,6629,3.0
1747208086.5706637,6649,2.0
1747208120.8796587,6661,10.0
1747208157.413431,6673,5.0
1747208275.186139,6708,4.0
1747208296.1823597,6715,5.0
1747208311.2507582,6720,3.0
1747208318.0233693,6722,3.0
1747208325.283696,6724,1.0
1747208345.760709,6730,2.0
1747208359.5774436,6734,2.0
1747208417.2572932,6750,2.0
1747208447.2816014,6761,1.0
1747208453.1876812,6763,1.0
1747208497.8923435,6776,8.0
1747208526.688336,6785,3.0
1747208578.516242,6802,1.0
1747208638.3554823,6821,1.0
1747208667.3999417,6831,3.0
1747208690.035955,6837,7.0
1747208708.1240768,6842,4.0
1747208712.1767657,6844,1.0
1747208726.358057,6850,3.0
1747208755.9449372,6859,2.0
1747208822.3061488,6875,3.0
1747208948.1326106,6914,1.0
1747208953.2381766,6916,3.0
1747208960.2356982,6919,2.0
1747209000.2377052,6930,3.0
1747209026.1504128,6937,4.0
1747209106.735485,6959,3.0
1747209155.2532065,6975,1.0
1747209206.1575465,6991,3.0
1747209221.934729,6996,7.0
1747209227.5356154,6998,2.0
1747209237.225056,7001,3.0
1747209276.9529252,7012,4.0
1747209292.3237457,7018,1.0
1747209324.1156757,7028,4.0
1747209327.4776325,7029,4.0
1747209374.8039217,7044,0.0
1747209418.7426775,7053,3.0
1747209423.0447006,7054,7.0
1747209533.6135747,7087,3.0
1747209609.1105661,7110,4.0
1747209631.4280899,7117,3.0
1747209640.7136607,7120,4.0
1747209668.632965,7126,5.0
1747209783.956226,7164,2.0
1747209823.2963614,7177,3.0
1747209826.579332,7178,4.0
1747209833.520837,7180,8.0
1747209851.3891284,7186,3.0
1747209861.2084582,7189,3.0
1747209931.275625,7207,4.0
1747210000.8109863,7225,3.0
1747210070.877757,7249,7.0
1747210085.9991117,7253,7.0
1747210122.4770834,7265,2.0
1747210152.1926637,7274,1.0
1747210218.9426405,7293,7.0
1747210245.2422025,7302,3.0
1747210267.5894983,7308,7.0
1747210354.4761713,7334,2.0
1747210366.2830055,7338,3.0
1747210370.6116416,7340,1.0
1747210409.4994955,7353,3.0
1747210425.27027,7358,1.0
1747210437.5651462,7363,2.0
1747210450.0776486,7367,3.0
1747210486.1336246,7377,4.0
1747210509.454435,7385,2.0
1747210615.652912,7417,7.0
1747210633.9122732,7424,3.0
1747210675.4508195,7435,7.0
1747210678.8141756,7436,7.0
1747210687.8816116,7439,3.0
1747210698.0663903,7442,7.0
1747210750.353821,7460,2.0
1747210762.2963595,7464,3.0
1747210772.4843464,7468,1.0
1747210778.4956303,7470,7.0
1747210813.6899862,7482,2.0
1747210889.4828944,7506,3.0
1747210926.0291808,7518,7.0
1747210947.0083945,7526,3.0
1747210963.8910828,7532,3.0
1747210995.9807556,7543,8.0
1747211028.3675342,7551,3.0
1747211037.1622267,7553,4.0
1747211060.5017807,7559,8.0
1747211079.644726,7565,3.0
1747211112.832414,7577,7.0
1747211156.356413,7593,5.0
1747211178.5203424,7600,3.0
1747211183.770269,7602,1.0
1747211191.476765,7604,2.0
1747211202.7145839,7607,2.0
1747211307.1791184,7638,4.0
1747211310.8221562,7639,11.0
1747211324.086495,7644,1.0
1747211367.5781224,7658,3.0
1747211375.400647,7660,5.0
1747211378.0153415,7661,2.0
1747211448.8398564,7685,3.0
1747211555.9516227,7721,2.0
1747211570.5138772,7727,7.0
1747211573.2998471,7728,2.0
1747211579.3022869,7730,3.0
1747211665.8329132,7756,7.0
1747211668.999736,7757,7.0
1747211681.3380542,7760,3.0
1747211685.2556837,7761,4.0
1747211783.5287466,7794,2.0
1747211786.4950886,7795,3.0
1747211833.292725,7809,7.0
1747211873.5840595,7821,3.0
1747211930.677843,7838,5.0
1747211941.6351166,7842,4.0
1747211971.6303868,7850,7.0
1747211986.911691,7855,4.0
1747211989.6614847,7856,3.0
1747212008.8950028,7862,1.0
